id,dep_delayed_15min
269,0.34447923
270,0.108833075
271,0.26116005
272,0.28373143
273,0.015784236
274,0.17641999
275,0.063609935
276,0.027379192
277,0.23559715
278,0.09373081
279,0.21699555
280,0.123238936
281,0.42124042
282,0.13097651
283,0.047077395
284,0.20491278
285,0.3617754
286,0.09212961
287,0.13427962
288,0.22489557
289,0.059187345
290,0.121069595
291,0.14847627
292,0.34811893
293,0.22028922
294,0.44549167
295,0.05701573
296,0.020948686
297,0.1601176
298,0.14026287
299,0.12204493
300,0.26644567
301,0.15960734
302,0.1589135
303,0.27404764
304,0.2354102
305,0.28466177
306,0.12241125
307,0.06468943
308,0.17659152
309,0.2572412
310,0.49186164
311,0.26367784
312,0.041369893
313,0.20280404
314,0.12164029
315,0.10085842
316,0.050887257
317,0.109532036
318,0.2816238
319,0.15684141
320,0.19798702
321,0.032216515
322,0.13879469
323,0.24050923
324,0.09600622
325,0.351171
326,0.05762133
327,0.20525959
328,0.026353028
329,0.22802427
330,0.212266
331,0.4377005
332,0.34403613
333,0.085305646
334,0.39745986
335,0.2904932
336,0.21292332
337,0.055628944
338,0.30253977
339,0.05055707
340,0.12572181
341,0.44582227
342,0.10121142
343,0.34127128
344,0.39423096
345,0.6571287
346,0.060849506
347,0.26242775
348,0.09724668
349,0.16279668
350,0.35039657
351,0.117930725
352,0.37996617
353,0.17080715
354,0.18914336
355,0.22653438
356,0.030626023
357,0.26601666
358,0.18913333
359,0.11052386
360,0.08376143
361,0.009192061
362,0.06959071
363,0.23769173
364,0.040839814
365,0.30636716
366,0.6305751
367,0.20715714
368,0.2946511
369,0.14255767
370,0.11167718
371,0.27409357
372,0.28393772
373,0.15852366
374,0.23930393
375,0.049057275
376,0.2810635
377,0.342354
378,0.16481265
379,0.17737436
380,0.49693373
381,0.20842296
382,0.0694642
383,0.40913954
384,0.12270363
385,0.068128295
386,0.17316046
387,0.023345165
388,0.116680615
389,0.046364784
390,0.30213612
391,0.033252973
392,0.13988101
393,0.0054900893
394,0.205626
395,0.33157715
396,0.11379465
397,0.007928008
398,0.034983326
399,0.060313664
400,0.23989034
401,0.026173977
402,0.19655253
403,0.0043887636
404,0.068551466
405,0.03799272
406,0.37542194
407,0.10324388
408,0.29723293
409,0.3055327
410,0.34454602
411,0.0025909597
412,0.17194848
413,0.1388004
414,0.43884876
415,0.111806035
416,0.43795928
417,0.17446755
418,0.24023086
419,0.599715
420,0.16174416
421,0.06541919
422,0.01833377
423,0.031597216
424,0.23193017
425,0.1852277
426,0.17571579
427,0.22197077
428,0.3587961
429,0.26084107
430,0.22082639
431,0.041344237
432,0.013047651
433,0.14124222
434,0.15975036
435,0.15612085
436,0.21665023
437,0.39521012
438,0.25510773
439,0.1882782
440,0.09396541
441,0.116711006
442,0.18141633
443,0.2174914
444,0.36527497
445,0.08421206
446,0.18243511
447,0.07904921
448,0.126834
449,0.12491518
450,0.51777315
451,0.3245352
452,0.14871697
453,0.024934364
454,0.027247457
455,0.029659469
456,0.43154678
457,0.10957388
458,0.094671145
459,0.14395843
460,0.06892947
461,0.015699206
462,0.049082305
463,0.13914445
464,0.29297593
465,0.16442943
466,0.13055648
467,0.08628129
468,0.13765769
469,0.072102584
470,0.006135507
471,0.16405152
472,0.2592145
473,0.44997126
474,0.16883984
475,0.10239046
476,0.039387114
477,0.12267519
478,0.27349588
479,0.4458583
480,0.057589214
481,0.17257236
482,0.07918055
483,0.16602986
484,0.30087635
485,0.12269962
486,0.18904427
487,0.31668532
488,0.06598847
489,0.08484649
490,0.43997255
491,0.60078007
492,0.34118733
493,0.14571115
494,0.24748789
495,0.26447663
496,0.21560878
497,0.021404775
498,0.079802215
499,0.16490594
500,0.42440692
501,0.090171754
502,0.075403824
503,0.19370633
504,0.26651362
505,0.2130827
506,0.43869326
507,0.19230655
508,0.10783669
509,0.2860327
510,0.07983538
511,0.38088426
512,0.51508564
513,0.08684641
514,0.12038716
515,0.28391758
516,0.14606406
517,0.2863105
518,0.13840787
519,0.15264611
520,0.035886105
521,0.32581726
522,0.16560932
523,0.29568994
524,0.10545004
525,0.12129083
526,0.065703996
527,0.020184059
528,0.29006618
529,0.04728712
530,0.09430679
531,0.2471555
532,0.13086039
533,0.28298303
534,0.2677472
535,0.27298084
536,0.17818776
537,0.27510774
538,0.20496745
539,0.20066743
540,0.38499406
541,0.2923255
542,0.38425145
543,0.77391607
544,0.097733565
545,0.30648163
546,0.025829298
547,0.21467113
548,0.1400202
549,0.28542662
550,0.52640116
551,0.13665472
552,0.12377165
553,0.27848884
554,0.09204113
555,0.25571805
556,0.014846329
557,0.07390557
558,0.04883206
559,0.037612338
560,0.101960585
561,0.08190777
562,0.2421733
563,0.27106386
564,0.05023753
565,0.35227862
566,0.07684292
567,0.26039538
568,0.16021477
569,0.008951503
570,0.24232161
571,0.03311637
572,0.18672474
573,0.5745258
574,0.25309053
575,0.045800064
576,0.005994389
577,0.044204753
578,0.075953
579,0.6037233
580,0.05466199
581,0.6351468
582,0.17557636
583,0.2271927
584,0.35646337
585,0.38118988
586,0.21581666
587,0.18923073
588,0.2504461
589,0.3307754
590,0.27199775
591,0.18107668
592,0.14388388
593,0.05605431
594,0.08376234
595,0.41481698
596,0.1333581
597,0.12131135
598,0.19035925
599,0.30974868
600,0.04161291
601,0.163496
602,0.61223996
603,0.1035612
604,0.0039217877
605,0.4171871
606,0.038766384
607,0.045008406
608,0.32585773
609,0.3438012
610,0.4750355
611,0.02505139
612,0.07401635
613,0.16780606
614,0.13698298
615,0.19171539
616,0.14573291
617,0.09177717
618,0.2940954
619,0.13921571
620,0.36430892
621,0.48746434
622,0.012461279
623,0.026334466
624,0.010467377
625,0.23799123
626,0.35169506
627,0.35619557
628,0.23422356
629,0.13601594
630,0.22416942
631,0.1298726
632,0.081913136
633,0.11595269
634,0.18818724
635,0.24948287
636,0.31637815
637,0.032083258
638,0.2776124
639,0.22502153
640,0.08055022
641,0.30418074
642,0.14086705
643,0.21596797
644,0.2259729
645,0.49357703
646,0.38830397
647,0.16849124
648,0.04864624
649,0.009620795
650,0.13026617
651,0.107156195
652,0.13376385
653,0.34211272
654,0.16637643
655,0.28771105
656,0.120091274
657,0.09908886
658,0.4129764
659,0.11407241
660,0.04605252
661,0.21916413
662,0.37329662
663,0.1453894
664,0.33998403
665,0.121194944
666,0.23208545
667,0.022214808
668,0.1477244
669,0.28647104
670,0.089070566
671,0.22067663
672,0.3492576
673,0.8846337
674,0.08677888
675,0.40661177
676,0.23809034
677,0.5434079
678,0.15186343
679,0.142221
680,0.09899285
681,0.078397125
682,0.33051673
683,0.030581739
684,0.058151115
685,0.21783833
686,0.3215079
687,0.052787587
688,0.4603876
689,0.17764279
690,0.49563128
691,0.08868462
692,0.051001668
693,0.26143244
694,0.10211017
695,0.26208067
696,0.19482023
697,0.436708
698,0.32645833
699,0.14392786
700,0.105918504
701,0.13551268
702,0.102279246
703,0.47109765
704,0.3943806
705,0.2487327
706,0.22833441
707,0.29384503
708,0.18245864
709,0.43367794
710,0.24455145
711,0.19754574
712,0.18778536
713,0.7297964
714,0.18656468
715,0.34093052
716,0.41724515
717,0.08356773
718,0.24615997
719,0.039176032
720,0.20021102
721,0.21495485
722,0.22987837
723,0.04317369
724,0.24519788
725,0.24625483
726,0.23663509
727,0.19923396
728,0.1409894
729,0.10826392
730,0.15016136
731,0.2444002
732,0.1389991
733,0.32207564
734,0.044923436
735,0.18572608
736,0.007926189
737,0.10436714
738,0.19019508
739,0.11065607
740,0.3337502
741,0.41454107
742,0.21290463
743,0.012127474
744,0.054361165
745,0.052183677
746,0.2112098
747,0.6002598
748,0.18508106
749,0.1133247
750,0.303693
751,0.28355098
752,0.147181
753,0.15553954
754,0.15286066
755,0.049807604
756,0.11145853
757,0.04776561
758,0.42347535
759,0.36208755
760,0.071769714
761,0.29226682
762,0.0389871
763,0.16314209
764,0.53153926
765,0.32258347
766,0.042291194
767,0.3025554
768,0.492873
769,0.23962319
770,0.22281389
771,0.17449097
772,0.14308536
773,0.3095221
774,0.31873086
775,0.09620424
776,0.14332832
777,0.2816171
778,0.15671182
779,0.38459742
780,0.06300556
781,0.17962068
782,0.5565833
783,0.21032761
784,0.11495608
785,0.04673564
786,0.3569922
787,0.28300554
788,0.23382165
789,0.03550387
790,0.37036923
791,0.5291154
792,0.101350896
793,0.096666105
794,0.139175
795,0.64854825
796,0.018689847
797,0.10801643
798,0.061564922
799,0.01202605
800,0.040094104
801,0.059130643
802,0.14403248
803,0.046532284
804,0.21524528
805,0.2600694
806,0.3636706
807,0.0051029306
808,0.08836219
809,0.1381755
810,0.08672342
811,0.1821959
812,0.099026896
813,0.22235306
814,0.16121344
815,0.14262182
816,0.19451477
817,0.1628986
818,0.1514064
819,0.45940718
820,0.0314013
821,0.16912173
822,0.33175838
823,0.22194958
824,0.15562682
825,0.006613431
826,0.14685217
827,0.34600088
828,0.05030452
829,0.07373516
830,0.08502301
831,0.15332915
832,0.59621143
833,0.26852617
834,0.14560156
835,0.043523036
836,0.24379994
837,0.29565132
838,0.19362377
839,0.7979171
840,0.26236033
841,0.115950055
842,0.16642193
843,0.31178954
844,0.40704817
845,0.10414015
846,0.19413525
847,0.16459376
848,0.06870088
849,0.05116395
850,0.22910544
851,0.14214627
852,0.08011649
853,0.16210423
854,0.034005627
855,0.010835766
856,0.14264533
857,0.21354894
858,0.33902913
859,0.18145256
860,0.34347823
861,0.23570524
862,0.016045287
863,0.34256053
864,0.0422228
865,0.18427078
866,0.19357233
867,0.13758302
868,0.15700848
869,0.04639157
870,0.28647104
871,0.09583284
872,0.0043365783
873,0.043153968
874,0.23958577
875,0.09412715
876,0.039638903
877,0.4110376
878,0.32345217
879,0.23647414
880,0.2504667
881,0.03602477
882,0.021150809
883,0.13864315
884,0.21138297
885,0.23523629
886,0.49731702
887,0.041063346
888,0.7583827
889,0.07610707
890,0.097005054
891,0.08216272
892,0.18009993
893,0.087498985
894,0.15282618
895,0.19339445
896,0.061450206
897,0.2725298
898,0.24355102
899,0.47834182
900,0.18577576
901,0.142022
902,0.15045403
903,0.10924067
904,0.12563674
905,0.17506209
906,0.31082618
907,0.13709815
908,0.17276317
909,0.052140538
910,0.020236246
911,0.33527812
912,0.030737547
913,0.22528172
914,0.12797321
915,0.090979114
916,0.37722424
917,0.30886576
918,0.2786987
919,0.102064274
920,0.1962744
921,0.31905562
922,0.3171177
923,0.4058989
924,0.11795581
925,0.3958687
926,0.05596953
927,0.10640424
928,0.28934807
929,0.6837416
930,0.0275781
931,0.26960015
932,0.076559484
933,0.034987897
934,0.29420292
935,0.03496974
936,0.37257937
937,0.06803527
938,0.005487156
939,0.06871079
940,0.16671646
941,0.134976
942,0.25486574
943,0.35760245
944,0.049680483
945,0.046468277
946,0.1750023
947,0.06835018
948,0.31244916
949,0.22240055
950,0.14808924
951,0.36981335
952,0.13728212
953,0.08518057
954,0.12394562
955,0.16755775
956,0.47818565
957,0.327945
958,0.44238243
959,0.17619942
960,0.4498543
961,0.22579919
962,0.12883288
963,0.11842651
964,0.1486389
965,0.46882328
966,0.27702737
967,0.22549503
968,0.35539317
969,0.17684573
970,0.16951567
971,0.38969812
972,0.053361967
973,0.2609064
974,0.17875473
975,0.028975848
976,0.17334138
977,0.13691947
978,0.29725593
979,0.02258411
980,0.19079362
981,0.027410911
982,0.17870696
983,0.14557283
984,0.14627892
985,0.5353993
986,0.03904185
987,0.2011669
988,0.32493684
989,0.063964136
990,0.43997392
991,0.06499039
992,0.24431016
993,0.041626938
994,0.6035684
995,0.2436386
996,0.052391272
997,0.051321022
998,0.23535438
999,0.069398515
1000,0.13066146
1001,0.36471856
1002,0.21315724
1003,0.11585098
1004,0.09943639
1005,0.2831473
1006,0.28063348
1007,0.18630232
1008,0.122310504
1009,0.3896429
1010,0.19851065
1011,0.09427483
1012,0.14089227
1013,0.0146808475
1014,0.12961453
1015,0.22424759
1016,0.06737811
1017,0.3579696
1018,0.07337958
1019,0.28090835
1020,0.4182632
1021,0.049755704
1022,0.05187311
1023,0.2469256
1024,0.10171352
1025,0.05781286
1026,0.14397968
1027,0.12402024
1028,0.020430563
1029,0.2400147
1030,0.32150182
1031,0.17321159
1032,0.11733644
1033,0.13291773
1034,0.062657386
1035,0.14823604
1036,0.08402569
1037,0.028156107
1038,0.3488834
1039,0.40618378
1040,0.110130586
1041,0.061655857
1042,0.15434046
1043,0.46621954
1044,0.16203383
1045,0.20431516
1046,0.25636435
1047,0.09602201
1048,0.006770687
1049,0.25935024
1050,0.12194571
1051,0.16677266
1052,0.21600264
1053,0.26429865
1054,0.1575225
1055,0.2669748
1056,0.062535964
1057,0.27579635
1058,0.0345803
1059,0.023997124
1060,0.29794946
1061,0.014906518
1062,0.022234455
1063,0.18705155
1064,0.16061755
1065,0.17346066
1066,0.03421105
1067,0.15732299
1068,0.22392939
1069,0.12688565
1070,0.20363775
1071,0.05057015
1072,0.26452768
1073,0.09833077
1074,0.26989427
1075,0.22231014
1076,0.17820339
1077,0.45242012
1078,0.108285025
1079,0.025415914
1080,0.10690852
1081,0.21723622
1082,0.21280207
1083,0.59877545
1084,0.057088763
1085,0.19521807
1086,0.044112753
1087,0.018659811
1088,0.106638886
1089,0.30091503
1090,0.057064906
1091,0.31177035
1092,0.37813863
1093,0.16050968
1094,0.15001869
1095,0.11563305
1096,0.05225489
1097,0.1935482
1098,0.57451266
1099,0.23866986
1100,0.48885778
1101,0.22821254
1102,0.019603219
1103,0.10768907
1104,0.19330476
1105,0.20391048
1106,0.41122386
1107,0.22901362
1108,0.17301641
1109,0.30048966
1110,0.20294754
1111,0.32620823
1112,0.27662575
1113,0.111648746
1114,0.45779878
1115,0.068274505
1116,0.19397552
1117,0.16790643
1118,0.22027496
1119,0.13394152
1120,0.25128734
1121,0.18294342
1122,0.16052833
1123,0.33138388
1124,0.17004684
1125,0.15835924
1126,0.1514469
1127,0.15012318
1128,0.20598024
1129,0.38140115
1130,0.17006549
1131,0.22155619
1132,0.5482157
1133,0.24931256
1134,0.18516053
1135,0.20905942
1136,0.062108748
1137,0.08876474
1138,0.08732971
1139,0.23148856
1140,0.08188461
1141,0.23917067
1142,0.013570151
1143,0.029162109
1144,0.31884873
1145,0.1541369
1146,0.12474452
1147,0.1519799
1148,0.10614549
1149,0.07275056
1150,0.15720183
1151,0.2875359
1152,0.2528736
1153,0.20088303
1154,0.2210023
1155,0.06372162
1156,0.019188594
1157,0.16834928
1158,0.14331558
1159,0.030000767
1160,0.81348944
1161,0.14690056
1162,0.16311596
1163,0.51540875
1164,0.19532964
1165,0.11447761
1166,0.079940796
1167,0.21315275
1168,0.059333943
1169,0.2708138
1170,0.15139094
1171,0.3538256
1172,0.45310733
1173,0.17386158
1174,0.14750758
1175,0.3047666
1176,0.06078731
1177,0.06005492
1178,0.3647283
1179,0.15241215
1180,0.20112506
1181,0.072958544
1182,0.1999959
1183,0.12992458
1184,0.2009311
1185,0.13631351
1186,0.19877169
1187,0.03995714
1188,0.20806137
1189,0.22413753
1190,0.091843784
1191,0.045947563
1192,0.05476541
1193,0.25266227
1194,0.22343667
1195,0.32507592
1196,0.09275513
1197,0.27145562
1198,0.19960928
1199,0.27481896
1200,0.5611728
1201,0.4276609
1202,0.21843736
1203,0.34540018
1204,0.27613208
1205,0.14485322
1206,0.27793866
1207,0.07966781
1208,0.08930797
1209,0.109798186
1210,0.16399336
1211,0.111105904
1212,0.040604305
1213,0.30805048
1214,0.18730763
1215,0.21778424
1216,0.27587846
1217,0.07858634
1218,0.022940654
1219,0.018558009
1220,0.44548938
1221,0.27560052
1222,0.29678097
1223,0.23054925
1224,0.0258037
1225,0.0974162
1226,0.10741027
1227,0.015942933
1228,0.2436715
1229,0.038907874
1230,0.14608574
1231,0.062442437
1232,0.09822237
1233,0.026010228
1234,0.18096931
1235,0.14753091
1236,0.010798327
1237,0.3808096
1238,0.64022535
1239,0.09164381
1240,0.06645537
1241,0.07437834
1242,0.11097039
1243,0.00880583
1244,0.20004044
1245,0.20858712
1246,0.19497693
1247,0.005961306
1248,0.13714144
1249,0.36499766
1250,0.59403455
1251,0.13235101
1252,0.07778862
1253,0.14844407
1254,0.19017126
1255,0.08262976
1256,0.08362647
1257,0.12742874
1258,0.3489514
1259,0.014040433
1260,0.29658175
1261,0.07115353
1262,0.18778625
1263,0.21742141
1264,0.21099962
1265,0.3776333
1266,0.063479275
1267,0.36418867
1268,0.03492794
1269,0.35802203
1270,0.31636876
1271,0.21145494
1272,0.10506238
1273,0.43243155
1274,0.3606422
1275,0.19760144
1276,0.046249323
1277,0.09430679
1278,0.25007412
1279,0.28238058
1280,0.0351039
1281,0.08381456
1282,0.12652405
1283,0.1970415
1284,0.08362081
1285,0.9793357
1286,0.3102633
1287,0.110968255
1288,0.04824993
1289,0.15738423
1290,0.168992
1291,0.32329798
1292,0.14589861
1293,0.015135263
1294,0.11089694
1295,0.37242848
1296,0.17258096
1297,0.061180927
1298,0.43234974
1299,0.22935832
1300,0.49944296
1301,0.35318705
1302,0.042510275
1303,0.3815857
1304,0.13024695
1305,0.3634767
1306,0.102596186
1307,0.10465352
1308,0.20518814
1309,0.100634694
1310,0.11727299
1311,0.19474049
1312,0.21422069
1313,0.39818537
1314,0.3746412
1315,0.13064593
1316,0.26409724
1317,0.13775393
1318,0.049902644
1319,0.21144693
1320,0.11762547
1321,0.1504416
1322,0.17088518
1323,0.54838943
1324,0.031871986
1325,0.098727964
1326,0.29295132
1327,0.2516394
1328,0.34653243
1329,0.01226027
1330,0.01491212
1331,0.3343797
1332,0.21780337
1333,0.035932146
1334,0.061749272
1335,0.19440986
1336,0.13864096
1337,0.21950504
1338,0.19290443
1339,0.15913108
1340,0.1630932
1341,0.14607224
1342,0.1090051
1343,0.008469924
1344,0.016020313
1345,0.29528514
1346,0.007950644
1347,0.035612404
1348,0.12827352
1349,0.06580054
1350,0.59864676
1351,0.13947605
1352,0.060757652
1353,0.0054749316
1354,0.16410086
1355,0.11939912
1356,0.083961144
1357,0.14353934
1358,0.30919817
1359,0.1632415
1360,0.19039592
1361,0.11906277
1362,0.27634257
1363,0.26712534
1364,0.073679395
1365,0.141131
1366,0.2708498
1367,0.0839014
1368,0.008144804
1369,0.18344174
1370,0.31591105
1371,0.21183886
1372,0.07643124
1373,0.272193
1374,0.26983264
1375,0.3043652
1376,0.052282434
1377,0.24168158
1378,0.06844031
1379,0.03021565
1380,0.32504842
1381,0.1368149
1382,0.086951084
1383,0.16111849
1384,0.17423728
1385,0.08753478
1386,0.25221348
1387,0.10126884
1388,0.20336199
1389,0.23192337
1390,0.1097408
1391,0.065868594
1392,0.015675813
1393,0.17996988
1394,0.40984878
1395,0.15249966
1396,0.16040824
1397,0.028499076
1398,0.01838315
1399,0.033458825
1400,0.058623977
1401,0.48113844
1402,0.15850173
1403,0.073110096
1404,0.004206308
1405,0.20847395
1406,0.15582862
1407,0.021863746
1408,0.0053799525
1409,0.15334678
1410,0.31295854
1411,0.20114216
1412,0.28565738
1413,0.13223167
1414,0.24320254
1415,0.6142135
1416,0.23303719
1417,0.3973933
1418,0.121527486
1419,0.10962451
1420,0.30284548
1421,0.2241721
1422,0.23907259
1423,0.15160258
1424,0.23846355
1425,0.14021274
1426,0.09372609
1427,0.20765579
1428,0.041751478
1429,0.12919581
1430,0.15296362
1431,0.1362788
1432,0.1804756
1433,0.25249884
1434,0.12910163
1435,0.3236769
1436,0.055459935
1437,0.1042008
1438,0.18975492
1439,0.14797868
1440,0.12164562
1441,0.1173053
1442,0.123468444
1443,0.035553202
1444,0.07424451
1445,0.2945461
1446,0.051275004
1447,0.14248043
1448,0.28240144
1449,0.301524
1450,0.06261328
1451,0.37361684
1452,0.15136401
1453,0.12966558
1454,0.021694181
1455,0.21960157
1456,0.31756303
1457,0.19613972
1458,0.120388456
1459,0.27837783
1460,0.21829052
1461,0.076717265
1462,0.27898592
1463,0.23497054
1464,0.026613502
1465,0.12547316
1466,0.14122815
1467,0.086738564
1468,0.2051425
1469,0.21690127
1470,0.35014498
1471,0.064509146
1472,0.03690955
1473,0.032330256
1474,0.052948333
1475,0.36864763
1476,0.19552532
1477,0.07188661
1478,0.12930804
1479,0.11092988
1480,0.23832919
1481,0.15016514
1482,0.14260277
1483,0.23348577
1484,0.6918156
1485,0.22780487
1486,0.02657685
1487,0.10147153
1488,0.12745795
1489,0.23224956
1490,0.23309298
1491,0.08096915
1492,0.122489356
1493,0.3990881
1494,0.40827334
1495,0.28224653
1496,0.33281365
1497,0.3377647
1498,0.21085507
1499,0.09717681
1500,0.46182948
1501,0.1546021
1502,0.3855107
1503,0.17685029
1504,0.21800576
1505,0.26919916
1506,0.59187603
1507,0.05934594
1508,0.03322114
1509,0.051873613
1510,0.18082447
1511,0.05868264
1512,0.2525815
1513,0.31373727
1514,0.079582974
1515,0.15384017
1516,0.42074448
1517,0.06394628
1518,0.13152552
1519,0.13158828
1520,0.044370826
1521,0.1817277
1522,0.07332862
1523,0.050642297
1524,0.052988663
1525,0.29216582
1526,0.13364121
1527,0.13671543
1528,0.33709225
1529,0.2795313
1530,0.2580483
1531,0.04257165
1532,0.06872551
1533,0.7898325
1534,0.14380157
1535,0.123121694
1536,0.122347124
1537,0.39830813
1538,0.027132869
1539,0.17513947
1540,0.22507122
1541,0.15368783
1542,0.16178843
1543,0.029856713
1544,0.011485811
1545,0.3778205
1546,0.15127023
1547,0.33141854
1548,0.14929214
1549,0.24771298
1550,0.12408716
1551,0.18661387
1552,0.3483571
1553,0.14089637
1554,0.0568803
1555,0.20634204
1556,0.12734605
1557,0.49747935
1558,0.36697865
1559,0.1857376
1560,0.71930957
1561,0.1960385
1562,0.18737885
1563,0.050484262
1564,0.2983203
1565,0.22135498
1566,0.17646086
1567,0.22623272
1568,0.11281331
1569,0.5116647
1570,0.2828413
1571,0.07279517
1572,0.23051032
1573,0.24570855
1574,0.4460365
1575,0.28319094
1576,0.088992596
1577,0.27000776
1578,0.21999288
1579,0.09823916
1580,0.18444672
1581,0.21120434
1582,0.2149821
1583,0.08284122
1584,0.13172673
1585,0.7575098
1586,0.016360281
1587,0.33932456
1588,0.04254305
1589,0.21232949
1590,0.22710037
1591,0.26902106
1592,0.3362429
1593,0.21234432
1594,0.24287255
1595,0.6200587
1596,0.1407397
1597,0.011898787
1598,0.24172887
1599,0.032614853
1600,0.004155344
1601,0.28500256
1602,0.10727167
1603,0.27479205
1604,0.31845197
1605,0.11309829
1606,0.27878022
1607,0.012010575
1608,0.074585356
1609,0.2290104
1610,0.119577385
1611,0.02573241
1612,0.34265974
1613,0.16213216
1614,0.10511594
1615,0.1592742
1616,0.017229209
1617,0.07387602
1618,0.023522489
1619,0.12333662
1620,0.07724389
1621,0.29993865
1622,0.8128046
1623,0.11501598
1624,0.2572014
1625,0.24086007
1626,0.39497966
1627,0.14529939
1628,0.6456878
1629,0.0092645725
1630,0.29555765
1631,0.30595806
1632,0.11003698
1633,0.12129274
1634,0.24532363
1635,0.23102346
1636,0.38579005
1637,0.23464753
1638,0.23867117
1639,0.14460808
1640,0.13628253
1641,0.14747255
1642,0.326162
1643,0.20416684
1644,0.26470459
1645,0.34922722
1646,0.011274544
1647,0.46631765
1648,0.16470063
1649,0.12679967
1650,0.24456044
1651,0.32295722
1652,0.19893874
1653,0.11155978
1654,0.22644474
1655,0.026447996
1656,0.020371713
1657,0.09162162
1658,0.05614608
1659,0.2812257
1660,0.34575188
1661,0.58453846
1662,0.18963236
1663,0.2117896
1664,0.24729237
