id,dep_delayed_15min
328,0.014005615
329,0.20976345
330,0.21975271
331,0.60588956
332,0.23699065
333,0.11009547
334,0.47134003
335,0.25152606
336,0.24202053
337,0.038650095
338,0.29704398
339,0.036170103
340,0.1492835
341,0.4024521
342,0.13390283
343,0.34670144
344,0.4278237
345,0.40392673
346,0.061076045
347,0.20255387
348,0.18853945
349,0.15989804
350,0.18539903
351,0.14198944
352,0.32293728
353,0.17586139
354,0.16635233
355,0.30729714
356,0.036683854
357,0.16594476
358,0.20016913
359,0.17477801
360,0.16809538
361,0.012853059
362,0.07130211
363,0.27910733
364,0.038807236
365,0.34530842
366,0.5983825
367,0.22674142
368,0.3261404
369,0.16406667
370,0.06645237
371,0.250311
372,0.3445342
373,0.19429475
374,0.25711024
375,0.048275184
376,0.36493424
377,0.40761995
378,0.17095916
379,0.14189465
380,0.70906985
381,0.17921603
382,0.040132873
383,0.19452702
384,0.14310986
385,0.18178673
386,0.28395405
387,0.028088603
388,0.1806348
389,0.04214417
390,0.27710927
391,0.021691032
392,0.09817241
393,0.0039112237
394,0.2511374
395,0.24564487
396,0.016894381
397,0.013673913
398,0.025350802
399,0.055819873
400,0.24287592
401,0.030799866
402,0.21834408
403,0.0025318144
404,0.052661926
405,0.030029157
406,0.39442953
407,0.07111908
408,0.270193
409,0.27894536
410,0.16413403
411,0.0026690608
412,0.19844101
413,0.09344953
414,0.48704195
415,0.17214493
416,0.4486089
417,0.111441
418,0.21487054
419,0.40523478
420,0.25749892
421,0.04115814
422,0.020901525
423,0.029586203
424,0.1619309
425,0.28162986
426,0.14889799
427,0.32150462
428,0.08814182
429,0.22764532
430,0.26248854
431,0.06975194
432,0.016887406
433,0.1365805
434,0.12971893
435,0.09530514
436,0.18523481
437,0.4547463
438,0.2216728
439,0.1866398
440,0.11290005
441,0.105423726
442,0.12788671
443,0.276439
444,0.3235992
445,0.09162037
446,0.2703933
447,0.05502419
448,0.15963393
449,0.16814664
450,0.4222725
451,0.39976785
452,0.13382559
453,0.029568126
454,0.04072746
455,0.052077003
456,0.4289343
457,0.13505365
458,0.14372244
459,0.16810754
460,0.062013436
461,0.031955753
462,0.03611326
463,0.13928401
464,0.30791125
465,0.23410438
466,0.24762675
467,0.052652515
468,0.11830689
469,0.058882095
470,0.007268002
471,0.14371185
472,0.29598263
473,0.43560588
474,0.28930396
475,0.06851902
476,0.05331247
477,0.1947238
478,0.19887649
479,0.49195972
480,0.06377326
481,0.22846253
482,0.2132733
483,0.17518456
484,0.32823068
485,0.09509203
486,0.1999241
487,0.20331158
488,0.06382518
489,0.30544904
490,0.36949176
491,0.5937383
492,0.2083246
493,0.13277432
494,0.27780366
495,0.24337055
496,0.1094583
497,0.013441666
498,0.08701684
499,0.18972775
500,0.40419033
501,0.16089548
502,0.12198651
503,0.15395041
504,0.2665291
505,0.12896268
506,0.41273996
507,0.13853696
508,0.07869464
509,0.1679255
510,0.0727429
511,0.4047287
512,0.6383515
513,0.11303962
514,0.097093366
515,0.32375547
516,0.14659709
517,0.24676092
518,0.25490767
519,0.1570703
520,0.022175008
521,0.3448058
522,0.06056965
523,0.21459773
524,0.08767078
525,0.1550879
526,0.07016754
527,0.010240252
528,0.33538222
529,0.053044792
530,0.09581381
531,0.2026829
532,0.10696395
533,0.42039916
534,0.2506464
535,0.24871038
536,0.15932453
537,0.22471844
538,0.3028811
539,0.15522853
540,0.5411848
541,0.33091167
542,0.32306555
543,0.8627347
544,0.0815275
545,0.41019225
546,0.019225419
547,0.18140917
548,0.12734433
549,0.29858738
550,0.45901424
551,0.08217932
552,0.14964299
553,0.2626471
554,0.10667739
555,0.26681173
556,0.015037755
557,0.055555265
558,0.14031595
559,0.024744647
560,0.14253025
561,0.058472596
562,0.2938891
563,0.24536434
564,0.059956398
565,0.35666257
566,0.103317216
567,0.30705655
568,0.10757993
569,0.019575858
570,0.33000955
571,0.017374216
572,0.1634539
573,0.61306834
574,0.17469469
575,0.06964415
576,0.009312591
577,0.026051942
578,0.06465467
579,0.424097
580,0.09381432
581,0.5649896
582,0.18091306
583,0.33652148
584,0.4195009
585,0.28871328
586,0.25308496
587,0.18349855
588,0.23455043
589,0.3581625
590,0.32164764
591,0.13325122
592,0.16561191
593,0.04527474
594,0.05370256
595,0.3135379
596,0.1870497
597,0.26397935
598,0.18314667
599,0.28654587
600,0.021317793
601,0.13458863
602,0.57348603
603,0.10167343
604,0.019223629
605,0.36875668
606,0.057501856
607,0.040984705
608,0.3123485
609,0.3282202
610,0.40344268
611,0.024779653
612,0.16511312
613,0.19253874
614,0.07179093
615,0.12296049
616,0.12379296
617,0.08934959
618,0.33906353
619,0.10784833
620,0.4076364
621,0.46950772
622,0.009187411
623,0.02646628
624,0.0060443757
625,0.17598301
626,0.3647767
627,0.31348702
628,0.369912
629,0.119878344
630,0.29226217
631,0.1432959
632,0.13766436
633,0.14560199
634,0.14798109
635,0.18803735
636,0.2571364
637,0.030018583
638,0.33143944
639,0.13004377
640,0.07688807
641,0.38371572
642,0.13326322
643,0.27499774
644,0.22772269
645,0.4052806
646,0.48473564
647,0.16267477
648,0.06394442
649,0.005920244
650,0.14037588
651,0.062351927
652,0.17787156
653,0.2321022
654,0.11959255
655,0.20455928
656,0.11183243
657,0.11044531
658,0.33325213
659,0.13489491
660,0.040816367
661,0.24553302
662,0.18690076
663,0.16950718
664,0.31782708
665,0.08750113
666,0.28523967
667,0.023298416
668,0.14925598
669,0.23518749
670,0.08529142
671,0.2259378
672,0.39970478
673,0.8080961
674,0.07334113
675,0.38674703
676,0.22017945
677,0.426729
678,0.08109206
679,0.12891582
680,0.07094302
681,0.07304725
682,0.27585995
683,0.023251068
684,0.062334042
685,0.1796591
686,0.22659434
687,0.06764055
688,0.6580653
689,0.17753342
690,0.37900022
691,0.114920326
692,0.06191163
693,0.15323335
694,0.06745131
695,0.2905126
696,0.14662045
697,0.41875157
698,0.46283466
699,0.16978385
700,0.12579425
701,0.16504481
702,0.12731178
703,0.4445203
704,0.39496574
705,0.20434442
706,0.20197168
707,0.32961214
708,0.19722244
709,0.34904587
710,0.2663897
711,0.17522699
712,0.16410097
713,0.794809
714,0.14092807
715,0.3270619
716,0.41474682
717,0.0985549
718,0.2811214
719,0.028170839
720,0.17317963
721,0.20370583
722,0.21519639
723,0.055919867
724,0.27478638
725,0.19813079
726,0.2747974
727,0.09381803
728,0.102164485
729,0.09445147
730,0.09366436
731,0.31058162
732,0.28814578
733,0.32922155
734,0.04303093
735,0.18596646
736,0.012385797
737,0.108191945
738,0.20239314
739,0.25418666
740,0.26063842
741,0.31888008
742,0.1872067
743,0.0144075425
744,0.14343269
745,0.057570323
746,0.2729495
747,0.3569016
748,0.31208783
749,0.1257045
750,0.34080642
751,0.2612594
752,0.14124674
753,0.17142954
754,0.22835937
755,0.033907987
756,0.11254533
757,0.04625767
758,0.48579034
759,0.43665805
760,0.04420844
761,0.26570666
762,0.04351618
763,0.24822098
764,0.49678782
765,0.34343317
766,0.050824504
767,0.3111908
768,0.6136552
769,0.19625509
770,0.25359464
771,0.18869554
772,0.1062714
773,0.3516659
774,0.41415784
775,0.07559647
776,0.10294314
777,0.2755592
778,0.117246315
779,0.46024203
780,0.047668364
781,0.21797374
782,0.51793456
783,0.123974845
784,0.24931565
785,0.04502829
786,0.4081733
787,0.22481379
788,0.25555933
789,0.031425297
790,0.28737113
791,0.491904
792,0.07611055
793,0.093811385
794,0.124245726
795,0.6196652
796,0.01529328
797,0.09253629
798,0.100564115
799,0.011790392
800,0.08090084
801,0.044674706
802,0.17436436
803,0.025831884
804,0.14093813
805,0.22486152
806,0.42618865
807,0.003118855
808,0.076653354
809,0.13554762
810,0.0612135
811,0.07238285
812,0.13309197
813,0.19910066
814,0.15827495
815,0.16796577
816,0.15576853
817,0.1698372
818,0.15115906
819,0.2984135
820,0.019476425
821,0.1968449
822,0.42083412
823,0.19477187
824,0.31331384
825,0.005105759
826,0.18592791
827,0.3600445
828,0.05752989
829,0.050221287
830,0.18315406
831,0.08732499
832,0.589317
833,0.24852672
834,0.15317585
835,0.051278945
836,0.22024187
837,0.26322508
838,0.22669889
839,0.7380311
840,0.20296276
841,0.122826345
842,0.14789556
843,0.37384748
844,0.4398286
845,0.07338082
846,0.2364084
847,0.17700727
848,0.08429164
849,0.05868449
850,0.21202384
851,0.07999979
852,0.05002743
853,0.22493854
854,0.027349748
855,0.008793132
856,0.11710597
857,0.23097818
858,0.31777954
859,0.16668853
860,0.39016208
861,0.28488737
862,0.009948092
863,0.26207927
864,0.089455806
865,0.23473336
866,0.1594623
867,0.1159616
868,0.15888408
869,0.03883179
870,0.29785958
871,0.07908587
872,0.0045516524
873,0.05024797
874,0.31046757
875,0.10395982
876,0.029274179
877,0.29202327
878,0.26709223
879,0.23344804
880,0.27811727
881,0.02821834
882,0.03361002
883,0.15948227
884,0.14571501
885,0.29250926
886,0.5392795
887,0.041757613
888,0.82646465
889,0.07886213
890,0.13884023
891,0.05653731
892,0.17643861
893,0.09292433
894,0.14018808
895,0.3049667
896,0.02746224
897,0.24469607
898,0.20801017
899,0.6065385
900,0.24005976
901,0.11709112
902,0.11732362
903,0.099532634
904,0.09350621
905,0.23454854
906,0.45400476
907,0.15106896
908,0.107422955
909,0.057038125
910,0.022602249
911,0.3268614
912,0.035057876
913,0.33994606
914,0.16933446
915,0.18017307
916,0.58237094
917,0.15814206
918,0.24995662
919,0.11016501
920,0.13907085
921,0.22213155
922,0.2526668
923,0.4260205
924,0.18190049
925,0.40526825
926,0.05103847
927,0.093574576
928,0.2932551
929,0.7317468
930,0.059115294
931,0.20392634
932,0.062384892
933,0.013993115
934,0.29508755
935,0.022001313
936,0.35843524
937,0.049419727
938,0.0023370564
939,0.1407771
940,0.17017063
941,0.18682249
942,0.25897858
943,0.40681452
944,0.045474492
945,0.049597465
946,0.19643946
947,0.07724023
948,0.40535176
949,0.21136324
950,0.15116727
951,0.28890932
952,0.20495391
953,0.03791614
954,0.12613982
955,0.2310757
956,0.14416729
957,0.2712747
958,0.8335186
959,0.18632774
960,0.49310988
961,0.24225946
962,0.10746727
963,0.119027756
964,0.086563334
965,0.39528057
966,0.2633147
967,0.29007635
968,0.4346455
969,0.23109762
970,0.21342513
971,0.30692053
972,0.06074188
973,0.22946498
974,0.16359499
975,0.031439524
976,0.21723667
977,0.10230385
978,0.21654317
979,0.015957227
980,0.13870567
981,0.030055134
982,0.15618058
983,0.14710107
984,0.19476205
985,0.33278495
986,0.016358357
987,0.18359973
988,0.35460812
989,0.055202592
990,0.21117522
991,0.053731862
992,0.23003593
993,0.05368572
994,0.36602998
995,0.20875168
996,0.037631344
997,0.03587678
998,0.19405632
999,0.13066348
1000,0.23885536
1001,0.3172642
1002,0.18077162
1003,0.107267134
1004,0.071480334
1005,0.1931159
1006,0.340458
1007,0.15174003
1008,0.110920236
1009,0.5038745
1010,0.25231093
1011,0.09930254
1012,0.15574
1013,0.010621003
1014,0.12525517
1015,0.24894133
1016,0.086052984
1017,0.2748537
1018,0.06949856
1019,0.1702804
1020,0.41144854
1021,0.043128815
1022,0.054272693
1023,0.32828087
1024,0.14458615
1025,0.06553384
1026,0.09925608
1027,0.11537698
1028,0.021115728
1029,0.29990074
1030,0.21975653
1031,0.10043914
1032,0.12784463
1033,0.12015422
1034,0.03265593
1035,0.16444011
1036,0.05007737
1037,0.017483868
1038,0.40333903
1039,0.33525673
1040,0.13926183
1041,0.06277035
1042,0.14003757
1043,0.3665624
1044,0.18662499
1045,0.21948634
1046,0.24799015
1047,0.08074458
1048,0.011010449
1049,0.22684038
1050,0.1540604
1051,0.18695998
1052,0.24328001
1053,0.29867345
1054,0.16864695
1055,0.3467621
1056,0.055316545
1057,0.2586475
1058,0.05642851
1059,0.025312822
1060,0.27209634
1061,0.009812777
1062,0.0148374755
1063,0.24935652
1064,0.13684168
1065,0.13639627
1066,0.021379689
1067,0.15908787
1068,0.2571587
1069,0.11812429
1070,0.20544758
1071,0.04159044
1072,0.25672483
1073,0.113591075
1074,0.38394406
1075,0.33077437
1076,0.13105924
1077,0.53097624
1078,0.11945938
1079,0.028407618
1080,0.07594194
1081,0.28674364
1082,0.1953258
1083,0.51680666
1084,0.06700808
1085,0.12511915
1086,0.020489028
1087,0.011093498
1088,0.100846104
1089,0.17189594
1090,0.05961597
1091,0.4911925
1092,0.35369954
1093,0.15267566
1094,0.15644269
1095,0.129344
1096,0.05854382
1097,0.18050255
1098,0.3763213
1099,0.21888977
1100,0.45407116
1101,0.22660984
1102,0.017967572
1103,0.10007871
1104,0.17473826
1105,0.23192498
1106,0.32208046
1107,0.23262087
1108,0.20712692
1109,0.33890715
1110,0.22449371
1111,0.1849002
1112,0.28818008
1113,0.06783644
1114,0.50539136
1115,0.056670494
1116,0.16938284
1117,0.14604846
1118,0.18986054
1119,0.15212406
1120,0.36764702
1121,0.250264
1122,0.2350241
1123,0.31997496
1124,0.21490802
1125,0.14533716
1126,0.15852328
1127,0.14089376
1128,0.25574362
1129,0.3336227
1130,0.19218427
1131,0.3102813
1132,0.36559352
1133,0.18374646
1134,0.20689812
1135,0.2478739
1136,0.08147041
1137,0.04680963
1138,0.11853379
1139,0.21230906
1140,0.08010637
1141,0.24403533
1142,0.0059461854
1143,0.06623619
1144,0.32968658
1145,0.18561451
1146,0.10784817
1147,0.21758781
1148,0.16956675
1149,0.17278764
1150,0.13680008
1151,0.247876
1152,0.23042375
1153,0.15806125
1154,0.26565328
1155,0.05312691
1156,0.009951709
1157,0.12456079
1158,0.11282168
1159,0.033763688
1160,0.8192027
1161,0.16851053
1162,0.12183975
1163,0.4903284
1164,0.25952736
1165,0.1309698
1166,0.080606975
1167,0.14930645
1168,0.10746725
1169,0.2555839
1170,0.12390447
1171,0.41515356
1172,0.5305586
1173,0.27707675
1174,0.17612521
1175,0.30491483
1176,0.04242031
1177,0.012885728
1178,0.2741369
1179,0.16675167
1180,0.16401632
1181,0.057555296
1182,0.1888066
1183,0.0808711
1184,0.16092066
1185,0.09900372
1186,0.18783219
1187,0.035368122
1188,0.1221214
1189,0.385133
1190,0.039193697
1191,0.06457003
1192,0.07239587
1193,0.221959
1194,0.14760904
1195,0.37281767
1196,0.07288837
1197,0.28334534
1198,0.19458082
1199,0.20748879
1200,0.35771194
1201,0.43329537
1202,0.22274247
1203,0.32191944
1204,0.39880887
1205,0.14137504
1206,0.32391796
1207,0.08296311
1208,0.10225304
1209,0.108657524
1210,0.16341883
1211,0.15208858
1212,0.055110052
1213,0.37883142
1214,0.22129089
1215,0.24599057
1216,0.28285813
1217,0.13049017
1218,0.021132361
1219,0.010082098
1220,0.5294659
1221,0.26480535
1222,0.23213308
1223,0.24266414
1224,0.013464285
1225,0.28924882
1226,0.098919846
1227,0.02511517
1228,0.21409728
1229,0.07258071
1230,0.08741126
1231,0.03672668
1232,0.30381772
1233,0.021526854
1234,0.29798496
1235,0.11172542
1236,0.008671541
1237,0.49122322
1238,0.56742024
1239,0.09504251
1240,0.081949204
1241,0.096877955
1242,0.06633615
1243,0.0043884637
1244,0.19578533
1245,0.21847828
1246,0.2508095
1247,0.0016583793
1248,0.13095833
1249,0.36827353
1250,0.3523169
1251,0.16124426
1252,0.090864666
1253,0.20432669
1254,0.2760542
1255,0.022898987
1256,0.07945655
1257,0.1451534
1258,0.3733587
1259,0.010934852
1260,0.29536602
1261,0.078175016
1262,0.09288742
1263,0.19505969
1264,0.20057015
1265,0.33399236
1266,0.086765684
1267,0.4976889
1268,0.027131768
1269,0.27820253
1270,0.37270346
1271,0.17918138
1272,0.18435214
1273,0.47864708
1274,0.39344546
1275,0.15597877
1276,0.028599449
1277,0.06994456
1278,0.1422043
1279,0.32427177
1280,0.033125535
1281,0.058293164
1282,0.104117945
1283,0.19129215
1284,0.08747597
1285,0.97931015
1286,0.3344511
1287,0.07333374
1288,0.05959171
1289,0.14789344
1290,0.16272448
1291,0.30277267
1292,0.11329189
1293,0.01815805
1294,0.11000401
1295,0.30586484
1296,0.1468191
1297,0.035004
1298,0.41365504
1299,0.35789707
1300,0.5582809
1301,0.32509616
1302,0.017478561
1303,0.4222812
1304,0.06931204
1305,0.38139257
1306,0.09002995
1307,0.06542947
1308,0.21675295
1309,0.09482686
1310,0.12489744
1311,0.17660357
1312,0.25300598
1313,0.37468445
1314,0.31958792
1315,0.091812566
1316,0.23599572
1317,0.13977732
1318,0.031985287
1319,0.23927794
1320,0.11666823
1321,0.13795212
1322,0.22633916
1323,0.2560145
1324,0.02109245
1325,0.13753386
1326,0.24370271
1327,0.26537642
1328,0.13905185
1329,0.008674563
1330,0.038599215
1331,0.15636688
1332,0.1693277
1333,0.034488875
1334,0.057719406
1335,0.20831598
1336,0.12402159
1337,0.18294609
1338,0.15559945
1339,0.12860197
1340,0.17779416
1341,0.17427664
1342,0.13007279
1343,0.009996323
1344,0.028298447
1345,0.2521478
1346,0.010390717
1347,0.02829481
1348,0.11829221
1349,0.16626194
1350,0.48308
1351,0.11199122
1352,0.04729953
1353,0.011244354
1354,0.15369435
1355,0.10826422
1356,0.06291657
1357,0.23607734
1358,0.36585173
1359,0.21438621
1360,0.20069204
1361,0.12881653
1362,0.35415378
1363,0.31278276
1364,0.06690193
1365,0.1587115
1366,0.2464599
1367,0.081219286
1368,0.002538997
1369,0.16561653
1370,0.33336276
1371,0.26930428
1372,0.008624761
1373,0.25812644
1374,0.27799636
1375,0.24011213
1376,0.06393578
1377,0.22647464
1378,0.07932766
1379,0.025348311
1380,0.3699611
1381,0.10693972
1382,0.14211223
1383,0.21116923
1384,0.17477717
1385,0.08616567
1386,0.16170554
1387,0.088512585
1388,0.1890312
1389,0.2225095
1390,0.11006929
1391,0.054585516
1392,0.013782311
1393,0.16012706
1394,0.30559093
1395,0.20527072
1396,0.105352856
1397,0.03562377
1398,0.0068005873
1399,0.15537825
1400,0.03855585
1401,0.5556245
1402,0.15623815
1403,0.07090271
1404,0.0016319023
1405,0.18590163
1406,0.10832721
1407,0.033007324
1408,0.0026157992
1409,0.11235513
1410,0.2940898
1411,0.23529501
1412,0.3079419
1413,0.11007225
1414,0.20437983
1415,0.6547163
1416,0.29265383
1417,0.4444971
1418,0.13052367
1419,0.13251895
1420,0.29429734
1421,0.23649521
1422,0.1732218
1423,0.19505085
1424,0.124951944
1425,0.32004336
1426,0.113358736
1427,0.19101791
1428,0.014136509
1429,0.102122985
1430,0.1572498
1431,0.10627841
1432,0.17896424
1433,0.23789625
1434,0.11367614
1435,0.3809189
1436,0.05979283
1437,0.15683636
1438,0.19092624
1439,0.22984089
1440,0.092531584
1441,0.20361263
1442,0.10421016
1443,0.05524038
1444,0.06812683
1445,0.314855
1446,0.07935824
1447,0.11725743
1448,0.27043542
1449,0.28197894
1450,0.11258423
1451,0.4266925
1452,0.35636875
1453,0.10840273
1454,0.041109994
1455,0.19384374
1456,0.3022766
1457,0.13308
1458,0.10737327
1459,0.18005095
1460,0.26965168
1461,0.08397584
1462,0.30730116
1463,0.28361645
1464,0.03250225
1465,0.0729489
1466,0.050876748
1467,0.07960832
1468,0.21730879
1469,0.27653953
1470,0.18124442
1471,0.07574312
1472,0.028047329
1473,0.032246742
1474,0.047330167
1475,0.4089657
1476,0.20385201
1477,0.14391956
1478,0.15760885
1479,0.09097417
1480,0.25829527
1481,0.13074876
1482,0.11307128
1483,0.29237467
1484,0.74346477
1485,0.1638973
1486,0.021109086
1487,0.10223954
1488,0.12901787
1489,0.18823847
1490,0.28459623
1491,0.08310782
1492,0.1655185
1493,0.43160912
1494,0.50014573
1495,0.26738426
1496,0.4070853
1497,0.3284399
1498,0.14371891
1499,0.10302603
1500,0.35973606
1501,0.18175311
1502,0.29764658
1503,0.15125677
1504,0.20834202
1505,0.22383074
1506,0.5430851
1507,0.08456899
1508,0.05255964
1509,0.052311193
1510,0.23237161
1511,0.068971545
1512,0.18860704
1513,0.27165478
1514,0.057893373
1515,0.18704337
1516,0.46902198
1517,0.08323376
1518,0.07591339
1519,0.12961417
1520,0.11431878
1521,0.20615788
1522,0.068421304
1523,0.06155255
1524,0.038674925
1525,0.2958417
1526,0.29481766
1527,0.115836516
1528,0.3485712
1529,0.15704313
1530,0.20248684
1531,0.026585944
1532,0.077111855
1533,0.73019075
1534,0.18215425
1535,0.11190134
1536,0.12667005
1537,0.45721072
1538,0.022593629
1539,0.17939183
1540,0.2255866
1541,0.07943454
1542,0.12960884
1543,0.04700444
1544,0.007927951
1545,0.36533466
1546,0.13123325
1547,0.18212649
1548,0.28142077
1549,0.298209
1550,0.11767621
1551,0.06856346
1552,0.28869432
1553,0.23170067
1554,0.080130436
1555,0.24090487
1556,0.099686444
1557,0.50148994
1558,0.43073687
1559,0.2044153
1560,0.85693353
1561,0.29234844
1562,0.117776334
1563,0.05242421
1564,0.31062746
1565,0.23107977
1566,0.21182592
1567,0.25060487
1568,0.13636385
1569,0.4529058
1570,0.31412047
1571,0.09002885
1572,0.1371153
1573,0.20101342
1574,0.500451
1575,0.24801977
1576,0.10721492
1577,0.4037517
1578,0.2396307
1579,0.07090156
1580,0.16119105
1581,0.16304383
1582,0.25106347
1583,0.09236311
1584,0.1313537
1585,0.60777605
1586,0.013170965
1587,0.28834337
1588,0.086509876
1589,0.30360985
1590,0.26218185
1591,0.19918217
1592,0.26066473
1593,0.15488674
1594,0.28877622
1595,0.6571229
1596,0.1086226
1597,0.032088004
1598,0.27037603
1599,0.0064380113
1600,0.008474743
1601,0.32121277
1602,0.12891713
1603,0.2641142
1604,0.3174673
1605,0.10535115
1606,0.23456134
1607,0.020277096
1608,0.057880864
1609,0.4682902
1610,0.17600502
1611,0.014545151
1612,0.4148206
1613,0.18577337
1614,0.24755818
1615,0.19820915
1616,0.017500004
1617,0.06412383
1618,0.022634674
1619,0.1658979
1620,0.10457639
1621,0.4537101
1622,0.24120072
1623,0.077344604
1624,0.24490993
1625,0.24975666
1626,0.40659046
1627,0.09300783
1628,0.52860034
1629,0.010507434
1630,0.1749476
1631,0.5019884
1632,0.119208954
1633,0.09318505
1634,0.14721392
1635,0.3318281
1636,0.48002902
1637,0.25355366
1638,0.29067382
1639,0.13787253
1640,0.10644797
1641,0.15067466
1642,0.30368662
1643,0.2544232
1644,0.21155761
1645,0.384089
1646,0.024866913
1647,0.2849587
1648,0.109967746
1649,0.11983266
1650,0.22549777
1651,0.30783033
1652,0.18012455
1653,0.11960884
1654,0.31885755
1655,0.076372474
1656,0.009903023
1657,0.120801404
1658,0.10024744
1659,0.2348398
1660,0.28846002
1661,0.326962
1662,0.17791897
1663,0.21277682
1664,0.2517822
