session_id,target
124,1.6460948210200372e-05
125,0.0017796495328255215
126,1.9535395077051408e-07
127,5.689373327435999e-09
128,0.0002651681128863264
129,0.002912445279258889
130,0.0010319962750040786
131,0.013383640547367119
132,0.0004423678349872703
133,0.0008424160695253494
134,1.0894824474764485e-06
135,7.207282737249262e-06
136,2.8502894046277694e-05
137,0.0002561228951008379
138,0.001710280597536635
139,4.441978565418241e-07
140,0.00047052135193283075
141,1.6026190182818058e-09
142,0.0002153584633007131
143,0.00027511310552466226
144,0.0006575039674072033
145,2.5188870703631535e-09
146,0.011045622971976973
147,0.00030722507190241555
148,0.00041226012725242687
149,0.0003237180129285946
150,0.06169923886999454
151,5.0845160350379285e-06
152,0.030266704309688502
153,0.001542171002921729
154,0.002428748666447235
155,1.4081393597265589e-05
156,3.853381609823044e-05
157,6.092360648807734e-05
158,2.8502894046277694e-05
159,5.641088001334319e-07
160,5.5225772778419896e-05
161,0.0010003864756551965
162,5.5974428850347516e-05
163,9.809925342737636e-05
164,0.0010159833102370913
165,6.952476968157937e-08
166,1.5454799741057193e-05
167,0.003941866012107
168,0.0003237180129285946
169,0.00029456801652037544
170,0.00020413792654731743
171,0.0006099584263273252
172,0.00012174020423998628
173,5.0080668396210946e-05
174,0.00017708811984369234
175,0.13429196782689443
176,0.0005130874906371221
177,0.005455348127588584
178,1.359397920013173e-07
179,2.183900973752669e-05
180,7.940234316917622e-05
181,0.0007354217039413016
182,0.05312467294724083
183,0.0001062859170192166
184,3.29954980438448e-06
185,0.00020706307248947672
186,1.823600518166036e-05
187,1.2742437771453154e-06
188,3.6371978311441074e-07
189,0.0008538807304350984
190,1.3175459318196335e-05
191,0.0002507141132612422
192,0.000371479329842933
193,0.0005412891119159958
194,0.031040513971958013
195,0.0003724950147552375
196,1.852506464292632e-09
197,0.0001965403479684837
198,0.0011834899664928068
199,0.00463881190326392
200,4.988580157028262e-06
201,5.286784245764924e-06
202,0.023729073732693572
203,1.9535395077051408e-07
204,0.0019907223395595726
205,0.002098639844109636
206,7.763370103003224e-10
207,2.65928697014481e-05
208,0.056578387565294166
209,9.564139938328981e-06
210,0.0015771694112046725
211,0.0003416770928652351
212,0.009121493300666054
213,2.803713630290826e-05
214,0.0187585497231162
215,0.05644193903210657
216,0.0011513212053971618
217,0.021628573712634488
218,0.00029456801652037544
219,0.004522783154236493
220,0.0003881614337254532
221,0.0006142809624070222
222,0.0002869191924543991
223,0.016325750507645995
224,0.00029456801652037544
225,0.03170691391243714
226,0.003232831544360172
227,0.0003776710314048785
228,1.7487936947456578e-05
229,7.188745240228996e-05
230,0.0002594610805260144
231,1.5855932337403439e-06
232,3.640355763759607e-05
233,2.7718407195620343e-05
234,0.004910580501351248
235,1.519588403709821e-05
236,0.004304233751993129
237,0.00036316345451700737
238,0.00032479031584678887
239,5.5225772778419896e-05
240,0.0027635796212841634
241,3.29954980438448e-06
242,7.247063901877294e-08
243,2.5639895012317232e-08
244,4.1465762852472865e-05
245,4.534845555745839e-05
246,1.116022347668154e-06
247,0.0453957539963346
248,8.014356247291034e-05
249,1.4113131957945695e-06
250,4.704368664689543e-05
251,0.07913725283369
252,0.00018358660219909212
253,2.3422120866768407e-05
254,0.03170691391243714
255,5.655536526386544e-05
256,1.3767047459172318e-09
257,0.002171378564590934
258,0.0033979493299136237
259,0.00108364970089361
260,0.027238869587050116
261,3.960488955673945e-05
262,0.056578387565294166
263,5.136819024279794e-05
264,0.0003237180129285946
265,0.000571412653401166
266,1.118074904630908e-06
267,8.071631972659528e-13
268,5.337692181400845e-06
269,0.0002534155276036963
270,9.490199648232063e-05
271,9.434453796337357e-06
272,0.0003097723323826132
273,2.4466705175287578e-05
274,0.0006848411707123038
275,0.0013349345199826473
276,3.935289677341387e-08
277,0.0002733277813023592
278,0.009770166415265827
279,6.637564317769723e-06
280,0.0005983546822277273
281,7.0143415504371995e-06
282,0.00031920501504540473
283,0.0005125219832348005
284,2.039649359464955e-06
285,2.6449321664336748e-05
286,9.606505569116542e-10
287,0.00028493582981902854
288,9.318405953075771e-07
289,0.00012898613765791438
290,3.1619796911237757e-06
291,0.06504280844546916
292,0.0003539604304267695
293,0.00126698085433508
294,3.0878382013975633e-05
295,6.205531549984606e-05
296,5.238589191193632e-05
297,5.079833440630593e-05
298,3.3631845157924025e-08
299,1.274596858004985e-07
300,5.795787616771485e-05
301,3.1619796911237757e-06
302,4.694210483499759e-06
303,4.458749505848793e-08
304,0.0139395979141632
305,0.07088586979799055
306,2.566429936542358e-05
307,0.0008157947503672502
308,0.001319688901101732
309,0.0005109001218977266
310,5.06546412762169e-05
311,0.0018729341812277432
312,0.006812616793674007
313,0.005236886519965997
314,4.629282092071754e-05
315,1.0834415319703133e-05
316,8.528758607905487e-07
317,0.0012415213075704003
318,5.129508729601844e-05
319,2.854718090462617e-05
320,9.226365993430556e-07
321,0.0010940233851882003
322,7.923667432182372e-05
323,7.934583941011465e-05
324,0.009441680654579431
325,0.005886201744759541
326,0.0018147082835443546
327,3.786500099693268e-05
328,0.002474381464471449
329,5.5225772778419896e-05
330,9.945203127216696e-06
331,0.013754412440507563
332,0.01283599529996335
333,0.19354435576315213
334,1.5587491863927885e-05
335,0.0001347998222998621
336,0.0008425283227068795
337,0.023634377805370536
338,0.011588209242525245
339,1.821702705602776e-05
340,0.0011961175397966655
341,5.770000187962352e-06
342,0.0016210518077134004
343,0.0004336864459417956
344,0.003313186667869332
345,0.0009611208747279247
346,0.0027067958365274212
347,0.41419753631842815
348,2.250349526923991e-05
349,8.85015462192766e-07
350,0.0030310170123022786
351,0.0003014305259332104
352,0.014610546782679581
353,0.013851319551648878
354,0.00017378979235392177
355,0.002371433542298623
356,0.002235516654801889
357,3.168467482945902e-05
358,2.5188870703631535e-09
359,0.0453957539963346
360,3.4179199489563636e-06
361,0.07095828761564105
362,0.03985141992037009
363,0.0008621076135546656
364,0.022863450087252962
365,3.497298718537951e-09
366,3.4557161815535884e-09
367,1.4312349332765163e-08
368,0.0014620511126281319
369,0.002247151929098766
370,0.00013332346914198922
371,0.0004423678349872703
372,6.021529964806593e-06
373,4.0697216765975765e-08
374,4.810089835349244e-09
375,0.0005030518612888742
376,0.0012096319096638365
377,4.802718726563076e-05
378,1.0769157350776266e-08
379,7.574444347297163e-06
380,0.0002651681128863264
381,0.0001347998222998621
382,0.0010083656151373072
383,2.7708566135564774e-06
384,0.00045148381170494905
385,0.0004674157624772667
386,7.121434764814603e-05
387,0.0002813938774410533
388,0.0007154188954049779
389,2.8173390238897196e-05
390,0.0004377655787480342
391,3.841573234394355e-07
392,8.927577465091283e-05
393,0.0004423678349872703
394,1.4310475939136382e-06
395,0.00010401219432912487
396,6.227319511025084e-05
397,1.1318112632372696e-06
398,7.66805146281446e-05
399,4.1087985086319e-09
400,6.5778715782042715e-06
401,1.54929816576951e-08
402,1.7652110016546173e-05
403,8.460200136775508e-06
404,0.08763377524144476
405,3.853029309806663e-05
406,0.0076425262799003635
407,0.0007793950377508301
408,1.4310475939136382e-06
409,0.000990628645652546
410,1.7847922272764517e-05
411,1.6791540073723982e-05
412,0.0005930294057210495
413,0.00036006751247402355
414,9.898156147391936e-09
415,1.252721157963082e-09
416,0.001252777980959295
417,0.0009349831847317789
418,1.9621269362840956e-08
419,1.6703695732585836e-07
420,0.00018515243592598645
421,0.000666632083186873
422,0.0004423678349872703
423,1.625710028871738e-08
424,0.00014752200725958074
425,1.4653357141454031e-08
426,0.9099359938209208
427,1.2608288266040321e-06
428,1.2110123626236615e-09
429,0.07839768155382255
430,5.5225772778419896e-05
431,3.29954980438448e-06
432,0.0034418796582198425
433,2.233028882446396e-06
434,0.00020106212437496254
435,0.00016696336549878747
436,0.0001760417629367666
437,0.0015259938553668427
438,0.0011801319746651245
439,0.001279074467091088
440,5.811981356730798e-10
441,0.0003399680776323118
442,0.0007457730088964147
443,2.685723077657853e-05
444,0.00021937835531641892
445,0.00507275213655964
446,0.0005440811792497961
447,3.4817510851206067e-06
448,0.02306394423684864
449,0.005346802398507411
450,4.792564336961129e-05
451,0.00020600353120810863
452,0.0006126532252628299
453,7.935828999558192e-05
454,3.5341657944671963e-08
455,0.00010219521792244396
456,1.7518603928648742e-06
457,0.00042344531670908945
458,2.071355788010735e-05
459,0.0004164291334938265
460,0.07433012464462382
461,0.0002651681128863264
462,8.755174535603368e-07
463,1.3111736292156783e-07
464,0.00024983588501181195
465,0.0013366747565609503
466,7.574444347297163e-06
467,8.798226803033352e-05
468,1.1660539262131508e-05
469,0.003309816529896024
470,0.005016075889518464
471,0.006225616684881461
472,1.1621840461382651e-08
473,0.00029456801652037544
474,3.6071718712570327e-07
475,0.012802273183742673
476,1.0252182691347668e-08
477,0.0006098752777194227
478,5.062853626093755e-05
479,0.2434705295306045
480,6.701248180276625e-06
481,0.0027469477902831016
482,0.007943815520503507
483,0.0017193365968934254
484,0.0004830852388586756
485,0.005059375112055209
486,2.3073659530028787e-05
487,0.0007562857301979692
488,2.8077379350048067e-05
489,0.00017105752374893513
490,4.1258744675137933e-07
491,0.0017615103689636925
492,0.000221943660844623
493,0.0001347998222998621
494,2.1928576827626014e-06
495,1.9212102331988744e-05
496,0.02047690302284823
497,0.00015214059867850026
498,0.0010569215276174946
499,1.6624088017805838e-13
500,0.0007773993191408142
501,0.09127854706583635
502,0.05558800373850936
503,0.0194399605851042
504,0.00030376460163334074
505,6.241406669797888e-05
506,2.0949889151090872e-06
507,0.000655233789708529
508,9.534326441039568e-05
509,2.276473908565036e-06
510,0.0008290820762524591
511,5.811981356730798e-10
512,6.495264447475855e-05
513,7.676576052672607e-07
514,0.0053606575578938435
515,0.007096174704988403
516,0.0038803612554158145
517,0.004909162870236014
518,1.5027128794975365e-05
519,0.02769552190792655
520,0.0002211031934949173
521,0.06219768270642038
522,0.06530893992772009
523,1.310869843441156e-06
524,0.00043544678297902133
525,0.07095828761564099
526,4.4617196212087834e-05
527,0.0003529016651388575
528,0.008041155578602896
529,0.003440086308342168
530,1.2608288266040321e-06
531,9.210245853854307e-05
532,0.0055187105654027355
533,2.5188870703631535e-09
534,0.014722058878169552
535,2.1274334768559087e-08
536,0.05619512401321945
537,9.076337974899963e-05
538,0.0025604438852883642
539,0.00028507402381870305
540,3.415963803068739e-06
541,0.00014525892387428263
542,0.0076798867943468725
543,0.00023285776212971722
544,0.0054407424462905
545,1.781656179519481e-05
546,0.00017287612640942693
547,0.001315882616092498
548,9.265129722894557e-07
549,0.0009438928289745548
550,5.755687933520811e-05
551,0.012168704304487854
552,0.28419637038915396
553,2.7868341663545962e-08
554,2.7842960720285746e-06
555,6.304398930586302e-08
556,0.003735589974382903
557,0.003498242882222944
558,2.721539120732786e-05
559,9.110307848092168e-06
560,0.019666405436968095
561,1.7726494531607548e-05
562,0.0006015953075501373
563,0.0014516712710116854
564,0.00010706338034116155
565,0.0003027374340510558
566,4.0382267449722295e-05
567,8.781100605046695e-05
568,0.001082402287197936
569,0.00031812429497480845
570,0.0029625334739042586
571,0.00020656303505610992
572,0.07913725283369
573,6.003875428466688e-08
574,1.9511504306158055e-05
575,2.5188870703631535e-09
576,0.0010529669799098857
577,0.004435635639346061
578,1.0492462846140761e-07
579,2.548927757699599e-05
580,3.6906270294173615e-05
581,0.003203480083100262
582,2.62646713862404e-06
583,0.0002744364452399683
584,0.08071557348548629
585,2.46218365149498e-05
586,0.012591710372065754
587,0.00039217854200822793
588,0.00025052553913795675
589,0.02557472166844033
590,1.0492462846140761e-07
591,1.538880880609198e-05
592,2.5188870703631535e-09
593,1.3683523581957333e-09
594,1.387310501628609e-06
595,0.00010031062422204311
596,0.0008604042887205919
597,0.00010398738658819462
598,1.2608288266040321e-06
599,3.608173553543552e-06
600,0.001816345986875862
601,0.00026016156939257613
602,0.014285676828856378
603,3.5867271468749434e-06
604,5.337692181400845e-06
605,0.0027824658119618203
606,0.0013825583103374839
607,0.0005454153016273293
608,0.00010538179635497725
609,0.0001915713942027371
610,2.4109505348233207e-07
611,0.0016651137666678693
612,0.0175509067678732
613,3.637197831144114e-07
614,0.0001240352403718121
615,3.9062094248301695e-05
616,4.1034952008492005e-05
617,2.9070419789681265e-05
618,7.662421028452427e-06
619,0.0002245687386457891
620,0.06326167065823463
621,0.00036227463761609913
622,0.18740476320700128
623,0.00013220742023278468
624,2.5188870703631535e-09
625,0.036145960075421445
626,0.0010242437904866655
627,1.1182410669961603e-06
628,6.459725653068392e-10
629,1.5341213424330235e-05
630,3.637197831144114e-07
631,6.695414224885686e-06
632,0.000449652533467668
633,0.018910064517662063
634,0.00043286597297458686
635,6.003875428466688e-08
636,0.0019016377029493707
637,4.7299884521005535e-05
638,0.00029456801652037544
639,9.8981561473919e-09
640,3.282127467237125e-08
641,6.958594496248892e-05
642,0.0009608799866499574
643,0.031197154842691536
644,0.0010196427841086663
645,0.09165410036683204
646,0.00017392022244025894
647,0.0001081999552668593
648,1.590478046324509e-05
649,0.00013788024495372313
650,0.0006492038818474744
651,0.002133310203305144
652,0.0741066865971402
653,0.0002716060383890063
654,1.519588403709821e-05
655,0.007206496924643125
656,0.023141236722164463
657,4.557681285569681e-09
658,2.660700047145723e-05
659,8.654924043974819e-05
660,7.474293662942321e-05
661,6.2581657155816955e-06
662,8.731689630594025e-09
663,2.2288972567628756e-07
664,0.00017733958453012658
665,5.298279735624362e-07
666,0.0012089533915592811
667,0.01634401014212502
668,0.04638566929776894
669,3.6038351802224846e-05
670,1.836639466783388e-06
671,0.004913744382680557
672,0.04209537978083788
673,0.05657838756529421
674,0.0004452330647392125
675,0.004348053126161485
676,0.0044908887771543
677,0.005911573184377687
678,0.015934994026699116
679,1.2297595197007079e-08
680,0.004761343974872537
681,0.0007673987278542427
682,1.836639466783388e-06
683,0.0004423678349872703
684,0.08611328610111059
685,5.5225772778419896e-05
686,0.011313808746771998
687,5.5225772778419896e-05
688,0.03046329079442137
689,0.010434206256736325
690,0.017730979721622228
691,1.9491572597327382e-05
692,3.299549804384474e-06
693,0.0011779355074643999
694,8.721321629764419e-05
695,6.688595668713477e-05
696,9.187107127454452e-06
697,0.00022699612420628662
698,0.00029456801652037544
699,0.00022129117408353435
700,0.0019110466522818726
701,1.2359468548331584e-05
702,1.720421747833821e-05
703,0.008041155578602896
704,0.011478679905947677
705,0.00029456801652037544
706,0.00017184251154470393
707,0.00014004939385861082
708,0.0010613732778873158
709,0.7746289481651429
710,7.223859183673665e-05
711,3.49771453599738e-05
712,0.00682850007130082
713,5.9766314212270437e-05
714,0.006079162599194267
715,9.970954906197657e-06
716,0.00372649871383704
717,0.00010588378384529969
718,0.00751653918914543
719,0.00031812429497480845
720,2.1829980283841474e-07
721,2.1386806204183343e-06
722,0.0003237180129285946
723,0.0042127744270403595
724,0.0008356079486739981
725,8.173264258685362e-07
726,0.0021756939737476513
727,0.0037902271272435765
728,0.009847514429749465
729,0.001002560538132247
730,0.008544718017569283
731,0.0004629053239893391
732,0.0002642802241152142
733,5.91217100072279e-08
734,1.694650251032001e-05
735,0.023420735033076893
736,7.179432310450175e-11
737,2.89972764587245e-05
738,4.1067871562958406e-05
739,5.570365966456732e-06
740,0.0009106162588325812
741,0.00021193532243387692
742,0.002621205811561977
743,0.0012727301046756051
744,6.476623747175384e-07
745,0.0009872645187464179
746,0.06863539296034976
747,1.0719672020679586e-05
748,0.00017512086084648895
749,0.05302838163837454
750,0.0004423678349872703
751,1.3380062888732057e-06
752,1.524546823282557e-06
753,5.917515327366036e-05
754,1.2608288266040321e-06
755,3.2718068865969365e-05
756,0.002460124939158501
757,0.006403223987690887
758,4.340336522909614e-05
759,3.608147472020628e-05
760,0.00044232269100149104
761,0.0008443149152725354
762,0.0006569178960283599
763,0.0021640071604592482
764,0.0010482219938310333
765,0.02435474785727261
766,1.1714787314450273e-05
767,0.0009740667293972581
768,8.850140920247339e-05
769,1.4284187987462112e-05
770,0.04123693568745903
771,0.0056924375524657605
772,2.3189622373439955e-07
773,0.0003237180129285946
774,0.00014867189114288156
775,9.349196173220417e-05
776,0.0046860549432733295
777,0.03491143351161526
778,4.301446921092991e-06
779,4.557681285569681e-09
780,0.00022907026934454328
781,0.038275542914941146
782,0.08068037470384548
783,0.0006592604838742453
784,0.0005427855786478811
785,3.913171846761247e-05
786,0.006064105148355249
787,8.815961146083531e-05
788,2.463435410331786e-05
789,7.247389044393211e-05
790,6.074686056236532e-05
791,0.00016166428242593336
792,0.00032941005525001114
793,0.000241661204136164
794,0.001183916225664255
795,0.007508216916253376
796,1.9345708942295613e-06
797,0.0002363184978638735
798,1.3265920529337267e-07
799,2.7690421764263006e-09
800,0.000461910489500152
801,1.5620191038255198e-05
802,0.0002733277813023592
803,4.4479426359772824e-05
804,0.009429165248694204
805,0.002245143760967419
806,5.941477228063086e-13
807,2.4718853226974943e-05
808,2.9644489045781093e-08
809,0.5518721985514762
810,4.1943582747848405e-05
811,4.079245257692161e-08
812,0.00027705769734580023
813,8.864012753430055e-06
814,0.00418192249169683
815,0.004683516507603346
816,0.005843652274776962
817,0.005728724651194769
818,0.000695723372978271
819,9.593447076224672e-05
820,0.01507419308820136
821,0.061699238869994594
822,0.0032776928746422996
823,0.05657838756529421
824,0.00024795004823020865
825,0.0003237180129285946
826,6.271469554692967e-05
827,0.0010947904336347843
828,0.00029456801652037544
829,0.0002758112962232805
830,0.0002909008421080205
831,0.0260647082699684
832,1.749535688603887e-05
833,0.00012722717808425345
834,1.4785013310041095e-05
835,0.0001510087059559858
836,2.835317207676978e-06
837,0.0007710498469761165
838,4.915607220233831e-08
839,4.447239421779063e-05
840,4.785024920785524e-06
841,3.31616119877511e-06
842,0.00010684307548383311
843,0.013853448531652069
844,0.0037345543130662623
845,0.000308098331018933
846,3.1619796911237757e-06
847,4.385376829297522e-06
848,1.4466987886840504e-05
849,0.00019614000603478894
850,8.913146106057756e-06
851,3.026828933053667e-08
852,0.0001211296933803049
853,0.0004423678349872703
854,1.5088439942726485e-05
855,1.0305273969873015e-05
856,2.6048048439579816e-05
857,5.5225772778419896e-05
858,0.00018323371741501911
859,0.0015922826212049395
860,1.1442187870306917e-05
861,0.0014777795762669149
862,1.3307408343422072e-05
863,3.657954053664632e-05
864,0.000425291137971533
865,0.0024860941304254962
866,3.2489559410342905e-05
867,0.0012191262040565749
868,0.007858360791927239
869,1.0492462846140761e-07
870,3.644444185898864e-05
871,8.630038831738403e-06
872,0.00012554651563570894
873,7.741730262393912e-07
874,0.0042926917587075685
875,0.00016233278363557885
876,0.0014518179900505563
877,0.001971948809478378
878,0.00027850493614809535
879,1.6206247348846812e-05
880,0.05148452081015285
881,0.0006433382245722844
882,0.001486048709937946
883,0.1131252048341034
884,0.0015281154933082229
885,5.390710384960965e-05
886,4.4494360790188925e-06
887,0.00011579757110772523
888,3.104881605816051e-06
889,0.00035389974152450285
890,1.0492462846140761e-07
891,0.00012835442062281434
892,0.0003978312138732449
893,5.5225772778419896e-05
894,0.0013087000572284757
895,7.247389044393211e-05
896,0.06038044948191439
897,5.91217100072279e-08
898,0.06931048611023563
899,2.359607740904012e-06
900,0.00014254372402493259
901,0.025438778311334984
902,1.5256766854458375e-05
903,0.0007476070296784833
904,0.0035316549587636366
905,0.07913725283369
906,9.210259498822995e-06
907,0.006169207750574496
908,0.00018258230207939815
909,0.0002800555778287095
910,1.6993213784478023e-05
911,1.3679500182824633e-06
912,1.2732589865624518e-05
913,0.00015499933599231355
914,0.004122395037620819
915,0.0003037351811090194
916,1.8247024735920137e-05
917,2.0215254163966548e-05
918,0.0001012851185667593
919,2.5188870703631535e-09
920,0.009684316081982296
921,0.008982288120113984
922,2.849620985941221e-06
923,1.86998280242196e-05
924,5.298279735624362e-07
925,0.001321640675836071
926,2.5188870703631535e-09
927,0.001996836288104426
928,0.0006954100701235196
929,0.005195208584836489
930,0.21980843890113044
931,0.00029456801652037544
932,0.07913725283369
933,5.5225772778419896e-05
934,8.728367167777616e-09
935,1.142557898948506e-05
936,0.0026272818727335005
937,2.5188870703631535e-09
938,0.002554433832263401
939,0.01802120668120773
940,2.9856200577260245e-05
941,1.6026190182818058e-09
942,1.928748363646082e-05
943,0.0067572823606898424
944,0.0056172702620527325
945,0.023468157911872768
946,4.2557266041820847e-07
947,6.595922331913307e-06
948,5.892846070530413e-11
949,2.47631296944006e-05
950,1.679435731789954e-06
951,0.00020399287360923195
952,1.4723937210053475e-07
953,0.00014001643716415532
954,0.012717990399905168
955,7.574444347297163e-06
956,3.6371978311441074e-07
957,2.5188870703631535e-09
958,0.005037219409005916
959,0.11343604169720942
960,1.1171344445077483e-07
961,1.3265920529337267e-07
962,0.00042665990158010226
963,1.4344051134251712e-08
964,0.006246279242409145
965,1.9538724642213058e-05
966,0.0002697536296701468
967,2.88313429710749e-09
968,0.006088210522180915
969,5.517619030983786e-11
970,1.707659735807164e-05
971,0.00029443711877491383
972,7.727206427661916e-05
973,0.038491794979415454
974,0.0010844052054197425
975,0.006533846681030251
976,0.0005961788341346306
977,0.00019148324545251245
978,1.4310475939136382e-06
979,0.013557914867337038
980,3.780281978638115e-10
981,3.938059160916351e-07
982,0.00528818014456574
983,0.0003199180047502993
984,6.539746533578176e-05
985,0.014583947629380168
986,0.00022545516864751043
987,0.00037689053663622553
988,2.05440709795793e-05
989,0.055306480873645245
990,2.252166123208365e-06
991,0.0005568357468634705
992,0.0010263282386710178
993,6.343859588093313e-07
994,1.910091615200331e-05
995,2.2738632776631753e-05
996,1.090122292298611e-06
997,0.058196806328544494
998,0.0007234116533997527
999,0.0008856017117316943
1000,0.014676874224962236
1001,7.194000870605671e-05
1002,0.0797614305390421
1003,2.3687656044981092e-08
1004,9.003106989098203e-05
1005,0.0007753695017288336
1006,0.0004959611366493041
1007,1.0724584554031825e-05
1008,0.06149862166599497
1009,0.005440802197507136
1010,3.853381609823044e-05
1011,0.00010511079515017364
1012,4.693912041826877e-06
1013,0.003687470792608194
1014,0.002023618766400239
1015,1.5042499936262338e-05
1016,0.03859515454571693
1017,0.0019685416964059944
1018,4.59377650751464e-07
1019,4.419023093439639e-05
1020,5.385898870131151e-05
1021,0.001779941144547938
1022,3.520175235622024e-05
1023,1.5373521908774575e-07
1024,1.0445474242680573e-05
1025,0.04280917357863585
1026,0.0004423678349872703
1027,1.2327213994812427e-05
1028,1.2862755743239302e-08
1029,0.0001068656479642917
1030,0.05657838756529421
1031,0.0006376560640703015
1032,0.0016801916080569452
1033,2.7453689075108554e-08
1034,0.027215222324215492
1035,5.165438031521415e-08
1036,0.00122389898190602
1037,1.3398923846514376e-05
1038,0.0004145503569506976
1039,3.476539844417921e-05
1040,0.009879744145942584
1041,0.00042901542305692113
1042,0.0001628376937410153
1043,2.5161920241377327e-05
1044,2.7296140648786736e-05
1045,0.0001374424313915697
1046,3.637540063853397e-06
1047,4.781056359673558e-09
1048,0.07913725283369
1049,4.981294784375361e-05
1050,0.0043288303984823995
1051,0.0004554442522926862
1052,1.876016036460772e-05
1053,1.01193160318493e-06
1054,0.006192579929371363
1055,0.0003085569567855135
1056,8.504025625218793e-06
1057,2.590737885340051e-05
1058,9.90692842521713e-05
1059,0.00017753959436314412
1060,0.045610386722277296
1061,0.004900917204284155
1062,0.001662684978805253
1063,0.00035717123203742247
1064,1.5320413982583547e-06
1065,5.565631469335312e-09
1066,5.59311005295593e-05
1067,0.00014124340510363818
1068,0.0006111999420000367
1069,3.018351271014212e-05
1070,3.6531868896513836e-08
1071,0.024522249983345595
1072,0.0013375742416813492
1073,1.6910793391782118e-05
1074,1.759835681082488e-05
1075,0.014327805185770268
1076,0.014232178163067323
1077,0.028708164256409305
1078,3.026828933053667e-08
1079,2.6786142724704554e-06
1080,0.07985494583303762
1081,1.4580561170802348e-05
1082,0.002478939211212188
1083,1.813840173045787e-08
1084,3.299549804384474e-06
1085,0.00016953567878842392
1086,0.035828266532130296
1087,0.00403198283665176
1088,8.26723942907093e-06
1089,2.6886857652163664e-05
1090,4.557681285569681e-09
1091,0.00040270626610824266
1092,0.0001705900163201388
1093,0.04796356025363085
1094,0.008204197642882589
1095,0.0011597175840726759
1096,2.6368549253109356e-05
1097,0.0019165973272930673
1098,1.455156708568108e-06
1099,0.004360842766671191
1100,4.435291164870743e-05
1101,0.0062411517399014755
1102,0.00043686632343025616
1103,2.885879394982059e-06
1104,0.00019425617802190512
1105,0.0005865429299739518
1106,1.6170381236607126e-05
1107,0.014106163694993144
1108,0.0006099584263273252
1109,4.689791056548075e-09
1110,7.623290125808827e-06
1111,0.0013224467460437599
1112,5.080023559248316e-05
1113,0.0005917951436399004
1114,9.233477587774019e-06
1115,3.1619796911237757e-06
1116,0.00010351170024928848
1117,0.00013507585023762267
1118,0.0007577007542692708
1119,0.00026826887716077457
1120,3.1619796911237757e-06
